location_name,accomodation_name,accomodation_id,accomodation_address,description,detailed_description,image,latitude,longitude,rating,review,accomodation_type
London,Brixton,08fecc24-6585-429e-a374-a72d1372e1de,London    United Kingdom,,,,51.46257425,-0.115117901,,,accommodation
London,Majestic Hotel,af3b25fb-b8df-49b2-83f8-1b9031899949,392-394 Seven Sisters Road  London  N4 2PQ  United Kingdom,,,,51.56901091,-0.098044624,,,accommodation
London,Travelodge Hotel - London Croydon,d31b536f-5329-4070-a637-3539b5d5f83f,Norfolk House  Croydon  CR0 1LH  United Kingdom,,,,51.37449766,-0.096249867,,,accommodation
London,Park Inn Hotel  London Heatrow,f48c950a-4005-4fd7-8ab7-6168e64bfa3a,West Drayton    United Kingdom,,,,51.48363352,-0.451030088,,,accommodation
London,Premier Inn,db8e63a0-8294-4285-891c-7b6421bc64f1,15 Bath Road  Hounslow  TW6 2AB  United Kingdom,,,,51.4801837,-0.424638936,,,accommodation
London,The Barn Hotel  Ruislip,a9903c4d-dff3-452f-aaf4-01354296f4cb,The Barn Hotel  Ruislip  HA4 6JB  United Kingdom,,,,51.57041203,-0.421898768,,,accommodation
London,Travelodge Hotel - London Heathrow Central,c2ba2ff8-5d43-4b67-be7b-1b7b0a222f38,Hertz House  700 Bath Road  Hounslow  United Kingdom,,,,51.478748,-0.409061,,,accommodation
London,Travelodge Heathrow Airport,b29acfa8-42e4-47fd-8d59-043ec2755e11,700 Bath road  Hounslow    United Kingdom,,,,51.47876341,-0.409972618,,,accommodation
London,Travelodge Hotel - London Heathrow Central,7c30c537-32f1-4513-adec-0b27403f7b8a,Hertz House  Hounslow  TW5 9SW  United Kingdom,,,,51.47884655,-0.409306031,,,accommodation
London,St Giles Hotel Heathrow,804bbc8d-aa5c-4a49-8ef6-52c461d1701b,Heathrow  Hounslow Road  London  Middlesex TW14 9AD  United Kingdom,,,,51.45841685,-0.404895297,,,accommodation
London,Travelodge Hotel - London Heathrow Heston M4 Eastbound,6997cee6-e917-4175-aa3d-c005dbc0bc95,M4 Motorway  Moto Service Area  Hounslow  TW5 9NA  United Kingdom,,,,51.488003,-0.396358462,,,accommodation
London,Doubletree by Hilton Hotel London Heathrow Airport,7ac2f0f2-d205-4e7e-a146-2558b5113816,745 Bath Road  Cranford  TW5 9QE  United Kingdom,,,,51.47198771,-0.394082251,,,accommodation
London,Travelodge Hotel - London Heathrow Heston M4 Westbound,2aad2ae0-7dff-4c50-bccb-edf3fefcf80f,M4 Motorway  Moto Service Area  Hounslow  TW5 9NB  United Kingdom,,,,51.48809651,-0.396931404,,,accommodation
London,Mehfil - Hotel  Restaurant  Banquet,73c94f89-82f6-4194-a8e3-9def99da3b15,45  The Green  Southall Middlesex  London  UB2 4AR  United Kingdom,,,,51.50380391,-0.37998102,,,accommodation
London,London Marriott Hotel Twickenham,63abc6fc-5839-41ff-bc28-7dcec9a6b93d,198 Whitton Road  Twickenham  TW2 7BA  United Kingdom,,,,51.45488605,-0.340256699,,,accommodation
London,The Queen's Hotel  London,a6b3afd4-2499-4d79-a3ea-79d7f2466e0f,,,,,51.41514331,-0.083095107,,,accommodation
London,The Queens Hotel  Crystal Palace,3b31c338-0034-4974-b1ea-1f6ab1448e6a,London    United Kingdom,,,,51.41517271,-0.083111039,,,accommodation
London,Travelodge Hotel - London Central Tower Bridge,195b8eb5-5163-4fd8-93d7-f697edb052db,Lloyds Court Business Centre  London  E1 8AT  United Kingdom,,,,51.51123609,-0.073713809,,,accommodation
London,London Apartments,6e3414fe-9762-4a59-82e0-8710539c6b5f,7 Voss Street  London  E2 6JE  United Kingdom,,,,51.5260393,-0.065601951,,,accommodation
London,Hotel ibis budget London whitechapel,4eb6175e-3dc2-4892-a63d-ac366d577dd7,100 Whitechapel Road  London  United Kingdom,,,,51.517808,-0.064889,,,accommodation
London,The Tower Guoman Hotel  London,271c860b-ac71-45bd-a57b-b81e6cb674ec,London    United Kingdom,,,,51.50643467,-0.073635555,,,accommodation
London,Lewisham - London,3d4ab920-61e8-480f-92f5-d7c3ff7beb47,London    United Kingdom,,,,51.48820941,-0.040627262,,,accommodation
London,BROMLEY COURT HOTEL  - BROMLEY - KENT,0a2a159a-6e03-4fd5-9f94-d79d838db7b5,Bromley Hill  Bromley  BR1 4JD  United Kingdom,,,,51.41694642,0.002009853,,,accommodation
London,London Gatwick,d962cf75-2853-444d-a8cc-26abd385cf83,,,,,51.39863,0.014070017,,,accommodation
London,Travelodge Hotel - London Snaresbrook,105a8c41-4174-4d1c-8636-68c6da7cd8c2,73 Hollybush Hill  London  Redbridge  United Kingdom,,,,51.58279,0.020988,,,accommodation
London,IBIS STYLES LONDON EXCEL,c223bd93-34a4-4e99-a8d7-affa96962367,272 283 Victoria Dock Road  London  E16 3BY  United Kingdom,,,,51.50999471,0.026988761,,,accommodation
London,Crowne Plaza London - Docklands,2878cdb4-be80-4233-881f-f1c46b93c4fe,Crowne Plaza London - Docklands  Royal Victoria Dock  Western Gateway  London  E161AL  United Kingdom,,,,51.50816848,0.038763292,,,accommodation
London,Travelodge Hotel - London City Airport,80d16f46-3f4e-4b1f-912f-f29dc79e6c75,Hartmann Road  Silvertown  Newham  United Kingdom,,,,51.504197,0.040797,,,accommodation
London,Sundridge Park Manor,fe222111-0371-4a75-9a39-e188376c5547,Willoughby Lane  Plaistow Lane  Bromley  United Kingdom,,,,51.417352,0.037274,,,accommodation
London,Travelodge Hotel - London Ilford Gants Hill,619354c0-9576-4653-b222-6ee518c99a8d,The Beehive  Beehive Lane  Gants Hill  Ilford  United Kingdom,,,,51.577375,0.059315,,,accommodation
London,Hotel Formule 1 London Barking,6a54b9c4-fa7f-4cd0-bee3-6399cc5a4c53,Highbridge Road  Barking  London  United Kingdom,,,,51.535258,0.070374,,,accommodation
London,Premier Inn Barking East London,bf41e870-565e-4d96-96a1-c9eccc5d4a1a,Highbridge Road  London  IG11 7BA  United Kingdom,,,,51.53418982,0.071383384,,,accommodation
London,Bickley Manor Hotel,01e39f2e-84b5-450f-a40c-88ff34336d9e,Bromley  United Kingdom,,,,51.397133,0.058832,,,accommodation
London,Accessible Malta,e71f1a63-e41d-4498-8deb-2fc48696a0ee,8 HONEYBOURNE WAY  Orpington  BR5 1EZ  United Kingdom,,,,51.37864531,0.075428943,,,accommodation
London,Holiday Inn Heathrow M4 J4,973730e1-b51b-48e1-9d8b-ef6ec5a2221f,West Drayton    United Kingdom,,,,51.49471422,-0.456258149,,,accommodation
London,The Lancaster Suite. Brunel University,303d073b-aee5-45b3-a4b4-63ac3f6d3fee,Uxbridge  UB8 3PH  United Kingdom,,,,51.53442347,-0.471434183,,,accommodation
London,Beaumont Estate,68959acc-11ee-43f5-8aa0-4cba23f80251,Burfield Road  Old Windsor  SL4 2JJ  United Kingdom,,,,51.49499511,-0.473376196,,,accommodation
London,Travelodge Hotel - London Chigwell,15e81937-b744-48fa-a703-d346f97035f3,735 Chigwell Road  Woodford Green  United Kingdom,,,,51.609412,0.059155,,,accommodation
London,Marriott Bexleyheath,ed44c567-f5c1-413e-bd89-078e25311377,,,,,51.43226164,0.162367147,,,accommodation
London,Sofitel London Heathrow T5,8dbe0da8-f183-4f33-a796-5c4e04ab2ed6,Terminal 5  London Heathrow Airport  London  United Kingdom,,,,51.473043,-0.491466,,,accommodation
London,Crescent Hotel,8d37de42-19df-4635-aec5-ae92da67e089,58-62 Welldon Crescent  Harrow  United Kingdom,,,,51.582865,-0.337483,,,accommodation
London,Park Lane Stables,32ec99cd-94a0-4e75-8838-bb4d139a7a72,Park Lane  London  TW11 0HY  United Kingdom,,,,51.42395242,-0.337448113,,,accommodation
London,Ealing Best Western Apartments,b5b21ad6-5327-431f-b18a-ebe833a8340e,London    United Kingdom,,,,51.51058086,-0.322274754,,,accommodation
London,The Park Hotel @ Teddington,02f10211-4771-46ef-b448-b1337ee51d44,Park Road  Teddington  London  TW11 0AB  United Kingdom,,,,51.42539591,-0.334454853,,,accommodation
London,Benny's B and B Guest House - South Ealing  London  UK,b53a758b-7f94-403a-a3b9-53245e85edc3,44a-46a South Ealing Road  London  W5 4QA  United Kingdom,,,,51.50311764,-0.306997315,,,accommodation
London,Hilton London Syon Park,e2bdce6f-da02-4ee7-b13f-60b3921dda47,London Syon Park  Brentford  TW8 8JF  United Kingdom,,,,51.47964792,-0.315361396,,,accommodation
London,Holiday Inn London - Brentford Lock,f2ec3d92-c137-4754-94ed-23a1e882b650,Commerce Road  Brentford  Middlesex  London  TW8 8GA  United Kingdom,,,,51.48266318,-0.312376837,,,accommodation
London,The Bingham Hotel  Richmond-upon-Thames,904eca3c-48e8-4b71-a9ff-b5975af5d535,61 _Ñ_ 63 Petersham Road   Richmond upon Thames  TW10 6UT   United Kingdom,,,,51.4551873,-0.3032878,,,accommodation
London,The BINGHAM Hotel Richmond.,5af7432c-5a32-41fa-b770-8f79e5ff9377,London    United Kingdom,,,,51.45522903,-0.303389735,,,accommodation
London,Travelodge Hotel - London Kew Bridge,d7553ccb-045a-4bd3-8135-a901128f5400,North Road  London  Brentford  United Kingdom,,,,51.48705,-0.296198,,,accommodation
London,Travelodge Hotel - London Wembley,33cf89f3-1adc-4d2f-92f5-b15187c6de04,North Circular Road  London  NW10 7UG  United Kingdom,,,,51.53765817,-0.283040584,,,accommodation
London,Travelodge Chessington Tolworth,18c1b25f-a2b6-49fc-aa53-ae9d7fc91c86,Ewell Road  Tolworth Tower  Tolworth  United Kingdom,,,,51.380362,-0.280826,,,accommodation
London,Wisma Indonesia,359b0636-28cc-45ee-94b9-e4e41cfaafd8,15 New Way Road  London  NW9 6HR  United Kingdom,,,,51.58857665,-0.249591663,,,accommodation
London,The Crown and Sceptre,a008b1cc-2070-4637-8e0d-d11e27e38aa8,34 Holland Road  London  W14 8BA  United Kingdom,,,,51.53530938,-0.233675572,,,accommodation
London,Palmers Lodge,aa6e3047-89f3-4911-8a05-e0249a13f9db,40 College Crescent  London  NW3 5LB  United Kingdom,,,,51.54580588,-0.219239935,,,accommodation
London,Novotel Hammersmith London,99a11349-62a8-4975-9579-ed8c09fbb725,London    United Kingdom,,,,51.49239368,-0.220580094,,,accommodation
London,Kimpton Park,438633db-9a6c-4199-b26e-900f78a74ff0,,,,,51.37509726,-0.209353912,,,accommodation
London,Brown's Hotel,c368033c-fe20-46d9-822d-a51dd97939bf,33 Albemarle Street  London  United Kingdom,,,,51.509068,-0.142142,,,accommodation
London,Pelham Hotel,a500266b-e2d2-4f56-aee8-5d8dc0cd81ae,15 Cromwell Place  London  United Kingdom,,,,51.494508,-0.174895,,,accommodation
London,Tavistock Hotel,3fd7da86-c561-4641-b5f1-6163cd04c94c,Tavistock Square  London  United Kingdom,,,,51.52437,-0.128146,,,accommodation
London,Dolphin House Serviced Apartments,ef5b0cd3-c02e-4e45-bc1d-cbebef304ad6,The Dolphin  114 Denbigh Street  London  United Kingdom,,,,51.487299,-0.137644,,,accommodation
London,Manna House Bed and Breakfast,1e476ecd-d74c-4247-bad9-201f211da9e4,320 Hither Green Lane  Lonewisham  London  United Kingdom,,,,51.446,0.002981,,,accommodation
London,Channins Hounslow Hotel,1f54f2ef-b65a-4672-b59e-c7adc773501c,41 Hounslow Road  Feltham  United Kingdom,,,,51.45319,-0.405178,,,accommodation
London,Astor Museum Hostel,4931c60f-2d96-4636-bde5-ed2b284b002b,27 Montague Street  London  United Kingdom,,,,51.5195,-0.124916,,,accommodation
London,Nest,7da967b9-bb1c-405c-bf60-c3112ade7fd8,1 Queens Gardens  Bayswater  London  United Kingdom,,,,51.514405,-0.181189,,,accommodation
London,Benvenuti,19f9125e-788a-47a0-a87d-47da5ad416e7,217 Court Rd  London  United Kingdom,,,,51.438514,0.049535,,,accommodation
London,Birches Apartments,94c9da3f-558b-42fd-ba39-46fcea4e42da,The Birches  22 Avenue Rd  London  United Kingdom,,,,51.405618,-0.075086,,,accommodation
London,Astor Hyde Park Hostel,497c9c0c-fd84-4392-a5fa-c40ce2564e46,191 Queen's Gate  London  United Kingdom,,,,51.500392,-0.179862,,,accommodation
London,Astor Quest Hostel,d5bc5f9b-7a6b-411c-8b13-ca13132a067f,45 Queensborough Terrace  London  United Kingdom,,,,51.511707,-0.185423,,,accommodation
London,Moss Lane Cottages,c1ec1aef-9033-4a1e-be59-376cef242356,Moss Lane  Pinner  Greater London  United Kingdom,,,,51.602258,-0.380294,,,accommodation
London,Four Seasons Hotel Canary Wharf,85d4c24a-89fd-4243-8aa2-5fb2b64b1769,46 Westferry Circus  London  United Kingdom,,,,51.506645,-0.027999,,,accommodation
London,Boundary,cdfe1c12-c317-481f-bd4b-a163771afb07,2-4 Boundary Street  London  United Kingdom,,,,51.524436,-0.076362,,,accommodation
London,The Winchester Pub Hotel,4d493716-188b-4159-8298-1a57cc6f8fa4,206 Archway Road  London  United Kingdom,,,,51.573679,-0.141054,,,accommodation
London,Romford YMCA,e49dea82-a6f3-4dfa-8267-69ee8bebe94d,Rush Green Road  Romford  United Kingdom,,,,51.565259,0.185014,,,accommodation
London,Holiday Inn London - Chessington,19fb89bc-733e-424f-948d-901f07f4749b,Leatherhead Road  Chessington  United Kingdom,,,,51.350742,-0.315638,,,accommodation
London,The Trafalgar Hotel London,5f698afe-cf08-4ded-93f5-3053eaafab73,2 Spring Gardens  Trafalgar Square  London  United Kingdom,,,,51.507349,-0.129162,,,accommodation
London,The Sloane Club,ddaba72e-6ce9-4cd6-aab0-4f6fdbf06071,52 Lower Sloane Street  London  United Kingdom,,,,51.490613,-0.157269,,,accommodation
London,The Tower Hotel,70e61744-28b6-4d55-85db-318136981e9d,Saint Katharine's Way  London  United Kingdom,,,,51.506722,-0.073589,,,accommodation
London,Lancaster Hall Hotel,920f38bb-c01b-4058-8b3a-2618b5d844c5,35 Craven Terrace  London  United Kingdom,,,,51.513248,-0.179159,,,accommodation
London,Royal National Hotel,e446f192-51e3-4ae3-a2c6-af9393f181d2,38-51 Bedford Way  Russell Square  London  United Kingdom,,,,51.523344,-0.127086,,,accommodation
London,Phoenix hostel,b24419cb-5a91-4155-b09c-e2c6191adc1d,6 Daventry Street  London  United Kingdom,,,,51.521337,-0.166634,,,accommodation
London,Millennium Hotel London Knightsbridge,b5e51c3e-7021-43ae-9f62-dc496cd855ca,17 Sloane Street  London  United Kingdom,,,,51.499927,-0.159933,,,accommodation
London,Travelodge,0a58cb6e-de3c-4738-8359-450ec0520647,North Circular Road  London  United Kingdom,,,,51.537904,-0.283144,,,accommodation
London,City Inn Express,b1b583bd-161c-47c1-94b2-41cdb3afbb47,144a Mare Street  London  United Kingdom,,,,51.539229,-0.05587,,,accommodation
London,London Marriott Hotel Maida Vale,ec22287a-14ef-461d-8b7d-b82db1d400c4,Plaza Parade  London  United Kingdom,,,,51.535637,-0.190477,,,accommodation
London,The Hyde Park Hotel,f6ac321f-0c30-4a29-8cd7-baa63df5d6a9,23-25 Leinster Square  London  United Kingdom,,,,51.514422,-0.191413,,,accommodation
London,The Mitre Hotel,0a87dc39-fb13-4cc6-b1c8-742142c121e1,291 Greenwich High Road  London  United Kingdom,,,,51.480114,-0.009606,,,accommodation
London,Imperial Hotel,63e15b41-523f-4617-9ca0-cc72e92a7655,Russell Square  London  United Kingdom,,,,51.521773,-0.12429,,,accommodation
London,Days Hotel London-Waterloo,a0db0259-215f-475f-8626-544481a1a498,54 Kennington Road  London  United Kingdom,,,,51.496697,-0.112292,,,accommodation
London,Langorf Hotel,866751fb-658f-4c52-86e8-5dc9e5358f85,20 Frognal  London  United Kingdom,,,,51.550528,-0.180149,,,accommodation
London,Vancouver Studios,275095bf-7d1b-4bd9-8c99-9f1931cb95a7,30 Prince's Square  London  Bayswater  United Kingdom,,,,51.513234,-0.190911,,,accommodation
London,DoubleTree by Hilton London Heathrow Airport,0c700ce1-34b8-4e28-a7ca-f20766269ec0,745 Bath Road  Hounslow  United Kingdom,,,,51.480044,-0.41121,,,accommodation
London,Premier Inn,c6d74719-0637-4a7b-a05c-a65ead7f9fb3,27 Chapter Way  London  United Kingdom,,,,51.414096,-0.180409,,,accommodation
London,The White Ferry House,0e71b4e7-2282-4136-a547-def646a6d930,1A Sutherland Street  Victoria  London  United Kingdom,,,,51.489081,-0.146766,,,accommodation
London,Union Jack Club,8640708a-fdc8-44ab-aae9-64e6d436c8c4,Sandell Street  London  United Kingdom,,,,51.503572,-0.1106,,,accommodation
London,The Harrison,dfdf69af-b3fe-46f5-90da-24e6ba1b4e0f,28 Harrison Street  London  United Kingdom,,,,51.527566,-0.120586,,,accommodation
London,The Windmill,53c6d51b-c99e-439e-9942-c62f7821b611,57 Cricklewood Broadway  London  United Kingdom,,,,51.553175,-0.211413,,,accommodation
London,BlackJacks Mill,900611f8-16ec-4951-b81b-33153b171097,Blackjacks Lock  Middlesex  United Kingdom,,,,51.601559,-0.496412,,,accommodation
London,Lodge Hotel,99c695f4-2aab-400a-83f6-77e897ce8ccd,52-54 Upper Richmond Road  London  United Kingdom,,,,51.457511,-0.205998,,,accommodation
London,Mandarin Oriental Hyde Park  London,4c71eb85-f3b2-442b-bbf8-2e74c298da96,66 Knightsbridge  London  United Kingdom,,,,51.502083,-0.159996,,,accommodation
London,NH Kensington,4f11b6a6-af64-4d80-91a5-7610dd064b6d,Cromwell Road 202-220  London  United Kingdom,,,,51.494879,-0.194506,,,accommodation
London,Premier Inn,b0e77772-5ce3-4c8d-8f14-6cc0c8520967,Premier Inn  26-30 York Way  Kings Cross  London N1 9AA  UK,,,,51.5318018,-0.1223541,,,accommodation
London,London Backpackers,a90dd618-3e49-465a-abef-aa1b1f521410,Queens Parade  Queen's Road  London  United Kingdom,,,,51.582676,-0.226206,,,accommodation
London,Brunei Hall,98095e61-6556-4a97-97c1-372c7dc26ed5,35-43 Norfolk Square  London  United Kingdom,,,,51.516082,-0.172535,,,accommodation
London,Royal Chace Hotel,9701cccd-5ad6-49de-bf20-ec4e53f01296,162 The Ridgeway  Enfield  United Kingdom,,,,51.667546,-0.111593,,,accommodation
London,Brook Kingston Lodge Hotel,c68c1fba-e3b0-415f-98da-b44b61b9d8b1,94 Kingston Hill  Kingston upon Thames  United Kingdom,,,,51.419081,-0.278928,,,accommodation
London,Blades Hotel,c5ec7bc3-f87e-48f0-a8e1-5bdcd1113d8d,122 Belgrave Road  Victoria  London  United Kingdom,,,,51.489405,-0.136831,,,accommodation
London,Days Hotel London North (M1),9044fbdd-d119-4f41-9caf-07e23c175c29,Between Jct 2-4  Gateway Services  London  United Kingdom,,,,51.629273,-0.263994,,,accommodation
London,De Vere Devonport House,a6bf518d-83ac-4365-bdf1-0e3f8e096599,King William Walk  London  United Kingdom,,,,51.480793,-0.006456,,,accommodation
London,Croydon Court Hotel,f41a907c-1593-4894-9f61-fbb235861383,597-603 London Rd  Croydon  United Kingdom,,,,51.390281,-0.11276,,,accommodation
London,The York Hotel,8dbcfc4e-1905-4fd2-8a6f-8d9f6c1bee92,8 York Road  Ilford  United Kingdom,,,,51.559556,0.067965,,,accommodation
London,Premier West Hotel,e1a4a7b2-868d-4a33-a211-0270c24d2f81,28-34 Glenthorne Road  London  United Kingdom,,,,51.49454,-0.227982,,,accommodation
London,La Reserve Hotel,e9297119-150b-425f-89e7-526d14b0fd2b,422-428 Fulham Road  London  United Kingdom,,,,51.480225,-0.191112,,,accommodation
London,Euro Hotel Wembley,966eb414-ad9a-4b57-ad82-ba2b212b8997,1-7 Elm Road  Wembley  United Kingdom,,,,51.553834,-0.296281,,,accommodation
London,Premier Inn Chessington,fb8dda9b-5302-4e31-8d1b-0a6046ec789f,Leatherhead Road  Chessington  United Kingdom,,,,51.346909,-0.315692,,,accommodation
London,Holiday Inn Express London - Newbury Park,e9aae821-e86b-450a-89c8-e05c37c59cc2,713 Eastern Avenue  London  United Kingdom,,,,51.574108,0.085793,,,accommodation
London,Kings Hall,dbeaa814-df96-4e9a-8c3b-74184e9ef510,Champion Hill  London  United Kingdom,,,,51.464488,-0.08778,,,accommodation
London,Master Robert Hotel,93000379-0dfb-4738-b153-2b4dc5fc4edd,366 Great West Road  Hounslow  London  United Kingdom,,,,51.47815,-0.373328,,,accommodation
London,Hotel Iccon,325044d8-27af-4ad8-ab68-5cfed66a1c00,45 The Green  Southall  London  United Kingdom,,,,51.503904,-0.379864,,,accommodation
London,The Orange Peel,3292dd64-56e4-40fe-9d8a-be73d875ae7e,Pield Heath Road  Uxbridge  United Kingdom,,,,51.525758,-0.458537,,,accommodation
London,Comfort Hotel Enfield,e72d174c-d4fe-4ce9-b7cd-9032d0cd9456,52 Rowantree Road  Enfield  United Kingdom,,,,51.6604,-0.0981,,,accommodation
London,Coulsdon Manor Hotel,b7f55255-17dd-4aff-b634-f6b4d455fcff,Coulsdon Court Road  Old Coulsdon  United Kingdom,,,,51.317312,-0.122996,,,accommodation
London,Comfort Hotel Harrow,e9f23496-4e75-4905-912a-55a0e8cb5e3d,Northwick Park Road  Harrow  United Kingdom,,,,51.5809,-0.326633,,,accommodation
London,Channins Hounslow Hotel London,d26a54d7-fbd3-4ed3-9be3-983007398c54,41 Hounslow Road  Feltham  United Kingdom,,,,51.453143,-0.405358,,,accommodation
London,Travelodge,3ef6943e-a90d-44bd-b3a6-1737c941855a,Moto Service Area  M4 Motorway  Phoenix Way  Hounslow  United Kingdom,,,,51.488036,-0.396384,,,accommodation
London,Shepiston Lodge Heathrow,d00118d4-cd60-4146-b291-c1f072caafd0,31 Shepiston Lane  Hayes  United Kingdom,,,,51.496036,-0.43066,,,accommodation
London,Travelodge,29e4e53e-8776-471c-8a52-4239a482b5cf,6-13 Chamber Street  London  United Kingdom,,,,51.511188,-0.069887,,,accommodation
London,Avis Hotel,ec2c2de5-6cd2-4e06-800d-b47c62953cf0,Rodway Road  Bromley  United Kingdom,,,,51.412125,0.021563,,,accommodation
London,Stratford Hotel,070d179b-af0c-4ba9-8e9b-760cab43ed9c,43 Romford Road  London  United Kingdom,,,,51.54249,0.007575,,,accommodation
London,Pasha Hotel,42713882-013c-4133-8c1c-1f4a3573e437,158 Camberwell Road  London  United Kingdom,,,,51.479494,-0.094375,,,accommodation
London,Travelodge Feltham,39cd0c7a-2168-4c29-b434-0fe583401b1e,United Kingdom,,,,51.447059,-0.411397,,,accommodation
London,Rising Sun,b6df7a57-ee49-46f2-ae83-bbce1b66dfa5,138 Greenford Road  Harrow  United Kingdom,,,,51.558722,-0.335039,,,accommodation
London,MB Hotels,296d00f0-baa2-444d-a1bf-8588e97fc78f,276 Cricklewood Lane  London  United Kingdom,,,,51.561295,-0.203663,,,accommodation
London,Dillons Hotel,afb8e6b1-3c1f-49d7-a08d-d8ad43c71eee,21 Belsize Park  London  United Kingdom,,,,51.548448,-0.171371,,,accommodation
London,Belsize Park Apartments,3fdcf107-a79f-4d2d-9b78-db1b644dbfd0,24-25 Belsize Square  London  United Kingdom,,,,51.546954,-0.169226,,,accommodation
London,Bedford Hotel,49261df7-4da9-4f75-af05-3ee36355b942,83- 93  Southampton Row  London  United Kingdom,,,,51.520761,-0.123509,,,accommodation
London,Travelodge,3d52f260-f522-48d9-b954-dae87c76f9a0,Colham House  Bakers Road  Uxbridge  United Kingdom,,,,51.546972,-0.478361,,,accommodation
London,Helens Hotel,de7dbbba-56d2-48d0-94ba-00685401115e,20 Craven Park  London  United Kingdom,,,,51.540781,-0.255996,,,accommodation
London,Worcester House Hotel,650d9943-65ec-4c4d-8c1f-23ce5af24ee5,38 Alwyne Road  London  Wimbledon  United Kingdom,,,,51.424356,-0.205621,,,accommodation
London,Lime Tree Hotel,5ad8155e-1171-49bd-bbd0-d6c3b529cad1,135 Ebury Street  London  United Kingdom,,,,51.493378,-0.150005,,,accommodation
London,Travelodge Farringdon,de93b259-2d4b-4968-ab8b-89cc17dfbc4e,10-42 King's Cross Road  London  United Kingdom,,,,51.527153,-0.114457,,,accommodation
London,Tophams Hotel,d0915cce-ce44-4306-b0b9-9f0b6ea4607a,24-32 Ebury Street  Belgravia  London  United Kingdom,,,,51.495753,-0.147684,,,accommodation
London,The Harrow Hotel,1a583d40-40ab-4143-96ba-aad0f1429251,12-22 Pinner Road  Harrow  London  United Kingdom,,,,51.581279,-0.342995,,,accommodation
London,Travelodge,b58140f6-c0da-429a-9b2b-8aafe7f920c4,Norfolk House  Wellesley Grove  London  Croydon  United Kingdom,,,,51.374938,-0.096666,,,accommodation
London,Upper Lodge,ea580f82-0bca-442c-9899-f16438ecdacb,Hampton Hill  Hampton  United Kingdom,,,,51.423289,-0.35301,,,accommodation
London,Threadneedles Hotel,1ddc3ce2-edb3-457f-9f16-d3b99c787cf2,5 Threadneedle Street  London  United Kingdom,,,,51.514099,-0.085562,,,accommodation
London,Hermes Hotel,08fba977-d270-4104-b49d-d9cdb6e1cc7a,Hermes Hotel  1 Portsmouth Road  Kingston upon Thames  United Kingdom,,,,51.405261,-0.307778,,,accommodation
London,Brompton Hotel,6c357a71-7686-4805-98ac-0218e5308853,30 Old Brompton Road  London  United Kingdom,,,,51.493635,-0.175315,,,accommodation
London,Travelodge Hotels Ltd,ca9566f9-4c58-4c8f-ac6d-9f722bdf6f93,166 High Holborn  London  United Kingdom,,,,51.516275,-0.124806,,,accommodation
London,Heathrow Lodge,f15d2148-3458-4916-83d3-29742d503a8a,556 Bath Road  Longford  West Drayton  United Kingdom,,,,51.480026,-0.491529,,,accommodation
London,Travellodge,78baaad3-e122-4848-ae13-b84a40ed512f,14 Rectory Road  Hounslow  United Kingdom,,,,51.47867,-0.409713,,,accommodation
London,Travelodge,f25ebf94-dca2-48ef-b605-0df04f44fede,Pianoworks  4 Arboretum Place  London  Barking  United Kingdom,,,,51.537058,0.079708,,,accommodation
London,Premier Inn Barking,0ad187b7-e889-4d38-81db-77c1c344c133,Highbridge Road  Barking  United Kingdom,,,,51.534431,0.071354,,,accommodation
London,Davies Court,4ad8e79d-4916-454b-ac21-58b3b3ef453a,56 East India Dock Road  London  United Kingdom,,,,51.511127,-0.024374,,,accommodation
London,Travelodge,9bfd2d18-96ea-4902-90e5-2b3fbb5e0b38,200 York Road  London  United Kingdom,,,,51.465784,-0.179872,,,accommodation
London,London House Gay Hostel,ab672ffc-9aa0-4222-927e-d524927ff8c1,25 Northway Court Green Avenue Mill Hill  London  London  United Kingdom,,,,51.621281,-0.253565,,,accommodation
London,Mount Joy Guest House,cf4d370c-6f62-4494-b193-e4dd78369875,3 Shenstone Close  Crayford  Dartford  United Kingdom,,,,51.454072,0.165725,,,accommodation
London,Havering Guest Hotel,3c6c5d81-a97c-4018-8469-be68b4e4f012,2 Havering Road  London  Essex  United Kingdom,,,,51.588148,0.171968,,,accommodation
London,Queen's Hotel,e7530304-fe58-48e0-b8bd-2707998a9d1a,7 Queens Avenue  London  United Kingdom,,,,51.591411,-0.14377,,,accommodation
London,Bed and Breakfast in Barnes,4d7848d8-341b-4bf7-ae4e-60d9b75e1ad9,Leconfield Avenue  London  United Kingdom,,,,51.465596,-0.250629,,,accommodation
London,Premier Inn,6c7e7e19-4d45-44e9-b85d-5becf583dde2,18 Parkfield Street  London  Islington  United Kingdom,,,,51.534937,-0.105567,,,accommodation
London,Glendevon House Hotel,f1f07166-5ca3-4bc3-a61c-d5d755f21695,80 Southborough Rd  Bickley  Bromley  United Kingdom,,,,51.393569,0.04492,,,accommodation
London,Fraser Suites Kensington,20ce95fa-b274-4ef0-ac4b-94394532422e,75 Stanhope Gardens  London  United Kingdom,,,,51.494914,-0.181556,,,accommodation
London,Iolanthe B&B,72c704ef-4479-4d2d-8693-f0201732bcce,86 Wildwood Road  London  United Kingdom,,,,51.579032,-0.182632,,,accommodation
London,Avni Kensington Hotel,dc9fce3d-a099-4453-a64e-bd5af4a17f25,40-44 Harrington Gardens  London  United Kingdom,,,,51.492495,-0.186777,,,accommodation
